timestamps,EC1_Compressor_Running_Speed,AC_Set_Speed,AC_Enable_Disable_Compressor,AcDrvrIsRunOk
60.39999999999657,5598.0,5643,1,1
60.49999999999656,5632.0,5631,1,1
60.599999999996555,5636.0,5676,1,1
60.69999999999658,5639.5,5623,1,1
60.799999999996544,5638.5,5620,1,1
60.89999999999651,5675.0,5580,1,1
60.99999999999653,5606.0,5563,1,1
61.099999999996555,5609.0,5611,1,1
61.19999999999652,5564.5,5541,1,1
61.29999999999649,5564.5,5588,1,1
61.39999999999651,5613.5,5623,1,1
61.49999999999653,5534.5,5568,1,1
61.5999999999965,5604.5,5565,1,1
61.699999999996464,5622.5,5505,1,1
61.79999999999649,5549.0,5502,1,1
61.89999999999651,5554.0,5517,1,1
61.999999999996476,5485.5,5514,1,1
62.09999999999644,5508.0,5561,1,1
62.199999999996464,5514.0,5547,1,1
62.29999999999649,5523.0,5558,1,1
62.39999999999645,5569.0,5599,1,1
62.49999999999642,5551.5,5584,1,1
62.59999999999644,5567.5,5539,1,1
62.699999999996464,5601.5,5550,1,1
62.79999999999643,5575.0,5535,1,1
62.899999999996396,5528.5,5567,1,1
62.99999999999642,5541.5,5595,1,1
63.09999999999644,5542.5,5607,1,1
63.19999999999641,5580.0,5564,1,1
63.29999999999637,5606.0,5588,1,1
63.399999999996396,5604.0,5530,1,1
63.49999999999642,5557.5,5505,1,1
63.599999999996385,5578.5,5564,1,1
63.69999999999635,5505.0,5582,1,1
63.79999999999637,5510.0,5586,1,1
63.899999999996396,5582.5,5541,1,1
63.99999999999636,5579.5,5540,1,1
64.09999999999633,5525.0,5532,1,1
64.19999999999635,5530.5,5517,1,1
64.29999999999637,5523.5,5516,1,1
64.39999999999634,5515.0,5548,1,1
64.4999999999963,5525.0,5563,1,1
64.59999999999633,5558.0,5566,1,1
64.69999999999635,5567.5,5552,1,1
64.79999999999632,5560.0,5541,1,1
64.89999999999628,5543.0,5496,1,1
64.9999999999963,5529.0,5505,1,1
65.09999999999633,5489.0,5524,1,1
65.1999999999963,5512.0,5554,1,1
65.29999999999626,5537.0,5569,1,1
65.39999999999628,5565.0,5545,1,1
65.4999999999963,5564.0,5564,1,1
65.59999999999627,5549.5,5564,1,1
65.69999999999624,5566.5,5549,1,1
65.79999999999626,5555.0,5522,1,1
65.89999999999628,5537.0,5549,1,1
65.99999999999625,5523.0,5551,1,1
66.09999999999621,5556.5,5543,1,1
66.19999999999624,5546.5,5534,1,1
66.29999999999626,5535.0,5482,1,1
66.39999999999623,5521.0,5437,1,1
66.49999999999619,5459.5,5470,1,1
66.59999999999621,5431.0,5487,1,1
66.69999999999624,5479.5,5496,1,1
66.7999999999962,5494.5,5532,1,1
66.89999999999617,5508.0,5492,1,1
66.99999999999619,5529.5,5430,1,1
67.09999999999621,5472.5,5409,1,1
67.19999999999618,5404.5,5383,1,1
67.29999999999615,5397.0,5389,1,1
67.39999999999617,5379.5,5421,1,1
67.49999999999619,5397.5,5489,1,1
67.59999999999616,5441.0,5490,1,1
67.69999999999612,5508.0,5450,1,1
67.79999999999615,5483.5,5453,1,1
67.89999999999617,5440.5,5468,1,1
67.99999999999613,5458.0,5451,1,1
68.0999999999961,5465.5,5436,1,1
68.19999999999612,5441.5,5441,1,1
68.29999999999615,5435.5,5450,1,1
68.39999999999611,5448.5,5441,1,1
68.49999999999608,5448.0,5456,1,1
68.5999999999961,5449.0,5438,1,1
68.69999999999612,5448.5,5397,1,1
68.79999999999609,5425.5,5378,1,1
68.89999999999606,5379.5,5377,1,1
68.99999999999608,5376.0,5415,1,1
69.0999999999961,5382.5,5414,1,1
69.19999999999607,5423.5,5430,1,1
69.29999999999603,5421.5,5430,1,1
69.39999999999606,5432.5,5394,1,1
69.49999999999608,5420.5,5372,1,1
69.59999999999604,5375.5,5373,1,1
69.69999999999601,5366.5,5421,1,1
69.79999999999603,5381.0,5412,1,1
69.89999999999606,5427.5,5366,1,1
