time,AC_Set_Speed,Compressor_Running_Speed,CmdPrcSp,Board_Temp,DC_Bus_Voltage,AC_Enable,IsActVld,IsAnyVld,DrvrOut_IsRunOk,DrvrOut_IsFault,DrvrOut_IsRdy2Run
47.85,1000,4012.81,0,0.0,300.0,1,0,0,1,0,1
47.86,1000,4005.88,0,0.0,300.0,1,0,0,1,0,1
47.87,1000,3998.96,0,0.0,300.0,1,0,0,1,0,1
47.88,1000,3992.03,0,0.0,300.0,1,0,0,1,0,1
47.89,1000,3985.1,0,0.0,300.0,1,0,0,1,0,1
47.9,1000,3978.18,0,0.0,300.0,1,0,0,1,0,1
47.91,1000,3971.23,0,0.0,300.0,1,0,0,1,0,1
47.92,1000,3964.28,0,0.0,300.0,1,0,0,1,0,1
47.93,1000,3957.33,0,0.0,300.0,1,0,0,1,0,1
47.94,1000,3950.39,0,0.0,300.0,1,0,0,1,0,1
47.95,1000,3943.44,0,0.0,300.0,1,0,0,1,0,1
47.96,1000,3936.49,0,0.0,300.0,1,0,0,1,0,1
47.97,1000,3929.54,0,0.0,300.0,1,0,0,1,0,1
47.98,1000,3922.6,0,0.0,300.0,1,0,0,1,0,1
47.99,1000,3915.65,0,0.0,300.0,1,0,0,1,0,1
48.0,1000,3908.7,0,0.0,300.0,1,0,0,1,0,1
48.01,1000,3901.74,0,0.0,300.0,1,0,0,1,0,1
48.02,1000,3894.78,0,0.0,300.0,1,0,0,1,0,1
48.03,1000,3887.81,0,0.0,300.0,1,0,0,1,0,1
48.04,1000,3880.85,0,0.0,300.0,1,0,0,1,0,1
48.05,1000,3873.89,0,0.0,300.0,1,0,0,1,0,1
48.06,1000,3866.92,0,0.0,300.0,1,0,0,1,0,1
48.07,1000,3859.96,0,0.0,300.0,1,0,0,1,0,1
48.08,1000,3853.0,0,0.0,300.0,1,0,0,1,0,1
48.09,1000,3846.04,0,0.0,300.0,1,0,0,1,0,1
48.1,1000,3839.07,0,0.0,300.0,1,0,0,1,0,1
48.11,1000,3832.1,0,0.0,300.0,1,0,0,1,0,1
48.12,1000,3825.13,0,0.0,300.0,1,0,0,1,0,1
48.13,1000,3818.15,0,0.0,300.0,1,0,0,1,0,1
48.14,1000,3811.18,0,0.0,300.0,1,0,0,1,0,1
48.15,1000,3804.21,0,0.0,300.0,1,0,0,1,0,1
48.16,1000,3797.23,0,0.0,300.0,1,0,0,1,0,1
48.17,1000,3790.26,0,0.0,300.0,1,0,0,1,0,1
48.18,1000,3783.29,0,0.0,300.0,1,0,0,1,0,1
48.19,1000,3776.31,0,0.0,300.0,1,0,0,1,0,1
48.2,1000,3769.34,0,0.0,300.0,1,0,0,1,0,1
48.21,1000,3762.36,0,0.0,300.0,1,0,0,1,0,1
48.22,1000,3755.38,0,0.0,300.0,1,0,0,1,0,1
48.23,1000,3748.4,0,0.0,300.0,1,0,0,1,0,1
48.24,1000,3741.42,0,0.0,300.0,1,0,0,1,0,1
48.25,1000,3734.43,0,0.0,300.0,1,0,0,1,0,1
48.26,1000,3727.45,0,0.0,300.0,1,0,0,1,0,1
48.27,1000,3720.47,0,0.0,300.0,1,0,0,1,0,1
48.28,1000,3713.49,0,0.0,300.0,1,0,0,1,0,1
48.29,1000,3706.51,0,0.0,300.0,1,0,0,1,0,1
48.3,1000,3699.53,0,0.0,300.0,1,0,0,1,0,1
48.31,1000,3692.54,0,0.0,300.0,1,0,0,1,0,1
48.32,1000,3685.56,0,0.0,300.0,1,0,0,1,0,1
48.33,1000,3678.57,0,0.0,300.0,1,0,0,1,0,1
48.34,1000,3671.58,0,0.0,300.0,1,0,0,1,0,1
48.35,1000,3664.6,0,0.0,300.0,1,0,0,1,0,1
48.36,1000,3657.61,0,0.0,300.0,1,0,0,1,0,1
48.37,1000,3650.62,0,0.0,300.0,1,0,0,1,0,1
48.38,1000,3643.64,0,0.0,300.0,1,0,0,1,0,1
48.39,1000,3636.65,0,0.0,300.0,1,0,0,1,0,1
48.4,1000,3629.66,0,0.0,300.0,1,0,0,1,0,1
48.41,1000,3622.67,0,0.0,300.0,1,0,0,1,0,1
48.42,1000,3615.68,0,0.0,300.0,1,0,0,1,0,1
48.43,1000,3608.69,0,0.0,300.0,1,0,0,1,0,1
48.44,1000,3601.7,0,0.0,300.0,1,0,0,1,0,1
48.45,1000,3594.71,0,0.0,300.0,1,0,0,1,0,1
48.46,1000,3587.72,0,0.0,300.0,1,0,0,1,0,1
48.47,1000,3580.73,0,0.0,300.0,1,0,1,1,0,1
48.48,1000,3573.74,0,0.0,300.0,1,0,1,1,0,1
48.49,1000,3566.75,0,0.0,300.0,1,0,1,1,0,1
48.5,1000,3559.76,0,0.0,300.0,1,0,1,1,0,1
48.51,1000,3552.77,0,0.0,300.0,1,0,1,1,0,1
48.52,1000,3545.77,0,0.0,300.0,1,0,1,1,0,1
48.53,1000,3538.78,0,0.0,300.0,1,0,1,1,0,1
48.54,1000,3531.79,0,0.0,300.0,1,0,1,1,0,1
48.55,1000,3524.8,0,0.0,300.0,1,0,1,1,0,1
48.56,1000,3517.8,0,0.0,300.0,1,0,1,1,0,1
48.57,1000,3510.81,0,0.0,300.0,1,0,1,1,0,1
48.58,1000,3503.82,0,0.0,300.0,1,0,1,1,0,1
48.59,1000,3496.82,0,0.0,300.0,1,0,1,1,0,1
48.6,1000,3489.83,0,0.0,300.0,1,0,1,1,0,1
48.61,1000,3482.83,0,0.0,300.0,1,0,1,1,0,1
48.62,1000,3475.84,0,0.0,300.0,1,0,1,1,0,1
48.63,1000,3468.84,0,0.0,300.0,1,0,1,1,0,1
48.64,1000,3461.85,0,0.0,300.0,1,0,1,1,0,1
48.65,1000,3454.85,0,0.0,300.0,1,0,1,1,0,1
48.66,1000,3447.86,0,0.0,300.0,1,0,1,1,0,1
48.67,1000,3440.86,0,0.0,300.0,1,0,1,1,0,1
48.68,1000,3433.87,0,0.0,300.0,1,0,1,1,0,1
48.69,1000,3426.87,0,0.0,300.0,1,0,1,1,0,1
48.7,1000,3419.88,0,0.0,300.0,1,0,0,1,0,1
48.71,1000,3412.88,0,0.0,300.0,1,0,0,1,0,1
48.72,1000,3405.89,0,0.0,300.0,1,0,0,1,0,1
48.73,1000,3398.89,0,0.0,300.0,1,0,0,1,0,1
48.74,1000,3391.89,0,0.0,300.0,1,0,0,1,0,1
48.75,1000,3384.9,0,0.0,300.0,1,0,0,1,0,1
48.76,1000,3377.9,0,0.0,300.0,1,0,0,1,0,1
48.77,1000,3370.9,0,0.0,300.0,1,0,0,1,0,1
48.78,1000,3363.91,0,0.0,300.0,1,0,0,1,0,1
48.79,1000,3356.91,0,0.0,300.0,1,0,0,1,0,1
48.8,1000,3349.91,0,0.0,300.0,1,0,0,1,0,1
48.81,1000,3342.92,0,0.0,300.0,1,0,0,1,0,1
48.82,1000,3335.92,0,0.0,300.0,1,0,0,1,0,1
48.83,1000,3328.92,0,0.0,300.0,1,0,0,1,0,1
48.84,1000,3321.92,0,0.0,300.0,1,0,0,1,0,1
48.85,1000,3314.93,0,0.0,300.0,1,0,0,1,0,1
48.86,1000,3307.93,0,0.0,300.0,1,0,0,1,0,1
48.87,1000,3300.93,0,0.0,300.0,1,0,0,1,0,1
48.88,1000,3293.93,0,0.0,300.0,1,0,0,1,0,1
48.89,1000,3286.94,0,0.0,300.0,1,0,0,1,0,1
48.9,1000,3279.94,0,0.0,300.0,1,0,0,1,0,1
48.91,1000,3272.94,0,0.0,300.0,1,0,0,1,0,1
48.92,1000,3265.94,0,0.0,300.0,1,0,0,1,0,1
48.93,1000,3258.94,0,0.0,300.0,1,0,0,1,0,1
48.94,1000,3251.95,0,0.0,300.0,1,0,0,1,0,1
48.95,1000,3244.95,0,0.0,300.0,1,0,0,1,0,1
48.96,1000,3237.95,0,0.0,300.0,1,0,0,1,0,1
48.97,1000,3230.95,0,0.0,300.0,1,0,0,1,0,1
48.98,1000,3223.95,0,0.0,300.0,1,0,0,1,0,1
48.99,1000,3216.95,0,0.0,300.0,1,0,0,1,0,1
49.0,1000,3209.96,0,0.0,300.0,1,0,0,1,0,1
49.01,1000,3202.96,0,0.0,300.0,1,0,0,1,0,1
49.02,1000,3195.96,0,0.0,300.0,1,0,0,1,0,1
49.03,1000,3188.96,0,0.0,300.0,1,0,0,1,0,1
49.04,1000,3181.96,0,0.0,300.0,1,0,0,1,0,1
49.05,1000,3174.96,0,0.0,300.0,1,0,0,1,0,1
49.06,1000,3167.96,0,0.0,300.0,1,0,0,1,0,1
49.07,1000,3160.96,0,0.0,300.0,1,0,0,1,0,1
49.08,1000,3153.97,0,0.0,300.0,1,0,0,1,0,1
49.09,1000,3146.97,0,0.0,300.0,1,0,0,1,0,1
49.1,1000,3139.97,0,0.0,300.0,1,0,0,1,0,1
49.11,1000,3132.97,0,0.0,300.0,1,0,0,1,0,1
49.12,1000,3125.97,0,0.0,300.0,1,0,0,1,0,1
49.13,1000,3118.97,0,0.0,300.0,1,0,0,1,0,1
49.14,1000,3111.97,0,0.0,300.0,1,0,0,1,0,1
49.15,1000,3104.97,0,0.0,300.0,1,0,0,1,0,1
49.16,1000,3097.97,0,0.0,300.0,1,0,0,1,0,1
49.17,1000,3090.97,0,0.0,300.0,1,0,0,1,0,1
49.18,1000,3083.98,0,0.0,300.0,1,0,0,1,0,1
49.19,1000,3076.98,0,0.0,300.0,1,0,0,1,0,1
49.2,1000,3069.98,0,0.0,300.0,1,0,0,1,0,1
49.21,1000,3062.98,0,0.0,300.0,1,0,0,1,0,1
49.22,1000,3055.98,0,0.0,300.0,1,0,0,1,0,1
49.23,1000,3048.98,0,0.0,300.0,1,0,0,1,0,1
49.24,1000,3041.98,0,0.0,300.0,1,0,0,1,0,1
49.25,1000,3034.98,0,0.0,300.0,1,0,0,1,0,1
49.26,1000,3027.98,0,0.0,300.0,1,0,0,1,0,1
49.27,1000,3020.98,0,0.0,300.0,1,0,0,1,0,1
49.28,1000,3013.98,0,0.0,300.0,1,0,0,1,0,1
49.29,1000,3006.98,0,0.0,300.0,1,0,0,1,0,1
49.3,1000,2999.98,0,0.0,300.0,1,0,0,1,0,1
49.31,1000,2992.98,0,0.0,300.0,1,0,0,1,0,1
49.32,1000,2985.98,0,0.0,300.0,1,0,0,1,0,1
49.33,1000,2978.99,0,0.0,300.0,1,0,0,1,0,1
49.34,1000,2971.99,0,0.0,300.0,1,0,0,1,0,1
49.35,1000,2964.99,0,0.0,300.0,1,0,0,1,0,1
49.36,1000,2957.99,0,0.0,300.0,1,0,0,1,0,1
49.37,1000,2950.99,0,0.0,300.0,1,0,0,1,0,1
49.38,1000,2943.99,0,0.0,300.0,1,0,0,1,0,1
49.39,1000,2936.99,0,0.0,300.0,1,0,0,1,0,1
49.4,1000,2929.99,0,0.0,300.0,1,0,0,1,0,1
49.41,1000,2922.99,0,0.0,300.0,1,0,0,1,0,1
49.42,1000,2915.99,0,0.0,300.0,1,0,0,1,0,1
49.43,1000,2908.99,0,0.0,300.0,1,0,0,1,0,1
49.44,1000,2901.99,0,0.0,300.0,1,0,0,1,0,1
49.45,1000,2894.99,0,0.0,300.0,1,0,0,1,0,1
49.46,1000,2887.99,0,0.0,300.0,1,0,0,1,0,1
49.47,1000,2880.99,0,0.0,300.0,1,0,0,1,0,1
49.48,1000,2873.99,0,0.0,300.0,1,0,0,1,0,1
49.49,1000,2866.99,0,0.0,300.0,1,0,0,1,0,1
49.5,1000,2859.99,0,0.0,300.0,1,0,1,1,0,1
49.51,1000,2852.99,0,0.0,300.0,1,0,1,1,0,1
49.52,1000,2845.99,0,0.0,300.0,1,0,1,1,0,1
49.53,1000,2838.99,0,0.0,300.0,1,0,1,1,0,1
49.54,1000,2831.99,0,0.0,300.0,1,0,1,1,0,1
49.55,1000,2824.99,0,0.0,300.0,1,0,1,1,0,1
49.56,1000,2817.99,0,0.0,300.0,1,0,1,1,0,1
49.57,1000,2810.99,0,0.0,300.0,1,0,1,1,0,1
49.58,1000,2803.99,0,0.0,300.0,1,0,1,1,0,1
49.59,1000,2796.99,0,0.0,300.0,1,0,1,1,0,1
49.6,1000,2789.99,0,0.0,300.0,1,0,1,1,0,1
49.61,1000,2782.99,0,0.0,300.0,1,0,1,1,0,1
49.62,1000,2775.99,0,0.0,300.0,1,0,1,1,0,1
49.63,1000,2768.99,0,0.0,300.0,1,0,1,1,0,1
49.64,1000,2761.99,0,0.0,300.0,1,0,1,1,0,1
49.65,1000,2755.0,0,0.0,300.0,1,0,1,1,0,1
49.66,1000,2748.0,0,0.0,300.0,1,0,1,1,0,1
49.67,1000,2741.0,0,0.0,300.0,1,0,1,1,0,1
49.68,1000,2734.0,0,0.0,300.0,1,0,1,1,0,1
49.69,1000,2727.0,0,0.0,300.0,1,0,1,1,0,1
49.7,1000,2720.0,0,0.0,300.0,1,0,0,1,0,1
49.71,1000,2713.0,0,0.0,300.0,1,0,0,1,0,1
49.72,1000,2706.0,0,0.0,300.0,1,0,0,1,0,1
49.73,1000,2699.0,0,0.0,300.0,1,0,0,1,0,1
49.74,1000,2692.0,0,0.0,300.0,1,0,0,1,0,1
49.75,1000,2685.0,0,0.0,300.0,1,0,0,1,0,1
49.76,1000,2678.0,0,0.0,300.0,1,0,0,1,0,1
49.77,1000,2671.0,0,0.0,300.0,1,0,0,1,0,1
49.78,1000,2664.0,0,0.0,300.0,1,0,0,1,0,1
49.79,1000,2657.0,0,0.0,300.0,1,0,0,1,0,1
49.8,1000,2650.0,0,0.0,300.0,1,0,0,1,0,1
49.81,1000,2643.0,0,0.0,300.0,1,0,0,1,0,1
49.82,1000,2636.0,0,0.0,300.0,1,0,0,1,0,1
49.83,1000,2629.0,0,0.0,300.0,1,0,0,1,0,1
49.84,1000,2622.0,0,0.0,300.0,1,0,0,1,0,1
49.85,1000,2615.0,0,0.0,300.0,1,0,0,1,0,1
49.86,1000,2608.0,0,0.0,300.0,1,0,0,1,0,1
49.87,1000,2601.0,0,0.0,300.0,1,0,0,1,0,1
49.88,1000,2594.0,0,0.0,300.0,1,0,0,1,0,1
49.89,1000,2587.0,0,0.0,300.0,1,0,0,1,0,1
49.9,1000,2580.0,0,0.0,300.0,1,0,0,1,0,1
49.91,1000,2573.0,0,0.0,300.0,1,0,0,1,0,1
49.92,1000,2566.0,0,0.0,300.0,1,0,0,1,0,1
49.93,1000,2559.0,0,0.0,300.0,1,0,0,1,0,1
49.94,1000,2552.0,0,0.0,300.0,1,0,0,1,0,1
49.95,1000,2545.0,0,0.0,300.0,1,0,0,1,0,1
49.96,1000,2538.0,0,0.0,300.0,1,0,0,1,0,1
49.97,1000,2531.0,0,0.0,300.0,1,0,0,1,0,1
49.98,1000,2524.0,0,0.0,300.0,1,0,0,1,0,1
49.99,1000,2517.0,0,0.0,300.0,1,0,0,1,0,1
50.0,1000,2510.0,0,0.0,300.0,1,0,0,1,0,1
50.01,1000,2503.0,0,0.0,300.0,1,0,0,1,0,1
50.02,1000,2496.0,0,0.0,300.0,1,0,0,1,0,1
50.03,1000,2489.0,0,0.0,300.0,1,0,0,1,0,1
50.04,1000,2482.0,0,0.0,300.0,1,0,0,1,0,1
50.05,1000,2475.0,0,0.0,300.0,1,0,0,1,0,1
50.06,1000,2468.0,0,0.0,300.0,1,0,0,1,0,1
50.07,1000,2461.0,0,0.0,300.0,1,0,0,1,0,1
50.08,1000,2454.0,0,0.0,300.0,1,0,0,1,0,1
50.09,1000,2447.0,0,0.0,300.0,1,0,0,1,0,1
50.1,1000,2440.0,0,0.0,300.0,1,0,0,1,0,1
50.11,1000,2433.0,0,0.0,300.0,1,0,0,1,0,1
50.12,1000,2426.0,0,0.0,300.0,1,0,0,1,0,1
50.13,1000,2419.0,0,0.0,300.0,1,0,0,1,0,1
50.14,1000,2412.0,0,0.0,300.0,1,0,0,1,0,1
50.15,1000,2405.0,0,0.0,300.0,1,0,0,1,0,1
50.16,1000,2398.0,0,0.0,300.0,1,0,0,1,0,1
50.17,1000,2391.0,0,0.0,300.0,1,0,0,1,0,1
50.18,1000,2384.0,0,0.0,300.0,1,0,0,1,0,1
50.19,1000,2377.0,0,0.0,300.0,1,0,0,1,0,1
50.2,1000,2370.0,0,0.0,300.0,1,0,0,1,0,1
50.21,1000,2363.0,0,0.0,300.0,1,0,0,1,0,1
50.22,1000,2356.0,0,0.0,300.0,1,0,0,1,0,1
50.23,1000,2349.0,0,0.0,300.0,1,0,0,1,0,1
50.24,1000,2342.0,0,0.0,300.0,1,0,0,1,0,1
50.25,1000,2335.0,0,0.0,300.0,1,0,0,1,0,1
50.26,1000,2328.0,0,0.0,300.0,1,0,0,1,0,1
50.27,1000,2321.0,0,0.0,300.0,1,0,0,1,0,1
50.28,1000,2314.0,0,0.0,300.0,1,0,0,1,0,1
50.29,1000,2307.0,0,0.0,300.0,1,0,0,1,0,1
50.3,1000,2300.0,0,0.0,300.0,1,0,0,1,0,1
50.31,1000,2293.0,0,0.0,300.0,1,0,0,1,0,1
50.32,1000,2286.0,0,0.0,300.0,1,0,0,1,0,1
50.33,1000,2279.0,0,0.0,300.0,1,0,0,1,0,1
50.34,1000,2272.0,0,0.0,300.0,1,0,0,1,0,1
50.35,1000,2265.0,0,0.0,300.0,1,0,0,1,0,1
50.36,1000,2258.0,0,0.0,300.0,1,0,0,1,0,1
50.37,1000,2251.0,0,0.0,300.0,1,0,0,1,0,1
50.38,1000,2244.0,0,0.0,300.0,1,0,0,1,0,1
50.39,1000,2237.0,0,0.0,300.0,1,0,0,1,0,1
50.4,1000,2230.0,0,0.0,300.0,1,0,0,1,0,1
50.41,1000,2223.0,0,0.0,300.0,1,0,0,1,0,1
50.42,1000,2216.0,0,0.0,300.0,1,0,0,1,0,1
50.43,1000,2209.0,0,0.0,300.0,1,0,0,1,0,1
50.44,1000,2202.0,0,0.0,300.0,1,0,0,1,0,1
50.45,1000,2195.0,0,0.0,300.0,1,0,0,1,0,1
50.46,1000,2188.0,0,0.0,300.0,1,0,0,1,0,1
50.47,1000,2181.0,0,0.0,300.0,1,0,0,1,0,1
50.48,1000,2174.0,0,0.0,300.0,1,0,0,1,0,1
50.49,1000,2167.0,0,0.0,300.0,1,0,0,1,0,1
50.5,1000,2160.0,0,0.0,300.0,1,0,1,1,0,1
50.51,1000,2153.0,0,0.0,300.0,1,0,1,1,0,1
50.52,1000,2146.0,0,0.0,300.0,1,0,1,1,0,1
50.53,1000,2139.0,0,0.0,300.0,1,0,1,1,0,1
50.54,1000,2132.0,0,0.0,300.0,1,0,1,1,0,1
50.55,1000,2125.0,0,0.0,300.0,1,0,1,1,0,1
50.56,1000,2118.0,0,0.0,300.0,1,0,1,1,0,1
50.57,1000,2111.0,0,0.0,300.0,1,0,1,1,0,1
50.58,1000,2104.0,0,0.0,300.0,1,0,1,1,0,1
50.59,1000,2097.0,0,0.0,300.0,1,0,1,1,0,1
50.6,1000,2090.0,0,0.0,300.0,1,0,1,1,0,1
50.61,1000,2083.0,0,0.0,300.0,1,0,1,1,0,1
50.62,1000,2076.0,0,0.0,300.0,1,0,1,1,0,1
50.63,1000,2069.0,0,0.0,300.0,1,0,1,1,0,1
50.64,1000,2062.0,0,0.0,300.0,1,0,1,1,0,1
50.65,1000,2055.0,0,0.0,300.0,1,0,1,1,0,1
50.66,1000,2048.0,0,0.0,300.0,1,0,1,1,0,1
50.67,1000,2041.0,0,0.0,300.0,1,0,1,1,0,1
50.68,1000,2034.0,0,0.0,300.0,1,0,1,1,0,1
50.69,1000,2027.0,0,0.0,300.0,1,0,1,1,0,1
50.7,1000,2020.0,0,0.0,300.0,1,0,1,1,0,1
50.71,1000,2013.0,0,0.0,300.0,1,0,1,1,0,1
50.72,1000,2006.0,0,0.0,300.0,1,0,1,1,0,1
50.73,1000,1999.0,0,0.0,300.0,1,0,1,1,0,1
50.74,1000,1992.0,0,0.0,300.0,1,0,1,1,0,1
50.75,1000,1985.0,0,0.0,300.0,1,0,1,1,0,1
50.76,1000,1978.0,0,0.0,300.0,1,0,1,1,0,1
50.77,1000,1971.0,0,0.0,300.0,1,0,1,1,0,1
50.78,1000,1964.0,0,0.0,300.0,1,0,1,1,0,1
50.79,1000,1957.0,0,0.0,300.0,1,0,1,1,0,1
50.8,1000,1950.0,0,0.0,300.0,1,0,0,1,0,1
50.81,1000,1943.0,0,0.0,300.0,1,0,0,1,0,1
50.82,1000,1936.0,0,0.0,300.0,1,0,0,1,0,1
50.83,1000,1929.0,0,0.0,300.0,1,0,0,1,0,1
50.84,1000,1922.0,0,0.0,300.0,1,0,0,1,0,1
50.85,1000,1915.0,0,0.0,300.0,1,0,0,1,0,1
50.86,1000,1908.0,0,0.0,300.0,1,0,0,1,0,1
50.87,1000,1901.0,0,0.0,300.0,1,0,0,1,0,1
50.88,1000,1894.0,0,0.0,300.0,1,0,0,1,0,1
50.89,1000,1887.0,0,0.0,300.0,1,0,0,1,0,1
50.9,1000,1880.0,0,0.0,300.0,1,0,0,1,0,1
50.91,1000,1873.0,0,0.0,300.0,1,0,0,1,0,1
50.92,1000,1866.0,0,0.0,300.0,1,0,0,1,0,1
50.93,1000,1859.0,0,0.0,300.0,1,0,0,1,0,1
50.94,1000,1852.0,0,0.0,300.0,1,0,0,1,0,1
50.95,1000,1845.0,0,0.0,300.0,1,0,0,1,0,1
50.96,1000,1838.0,0,0.0,300.0,1,0,0,1,0,1
50.97,1000,1831.0,0,0.0,300.0,1,0,0,1,0,1
50.98,1000,1824.0,0,0.0,300.0,1,0,0,1,0,1
50.99,1000,1817.0,0,0.0,300.0,1,0,0,1,0,1
51.0,1000,1810.0,0,0.0,300.0,1,0,0,1,0,1
51.01,1000,1803.0,0,0.0,300.0,1,0,0,1,0,1
51.02,1000,1796.0,0,0.0,300.0,1,0,0,1,0,1
51.03,1000,1789.0,0,0.0,300.0,1,0,0,1,0,1
51.04,1000,1782.0,0,0.0,300.0,1,0,0,1,0,1
51.05,1000,1775.0,0,0.0,300.0,1,0,0,1,0,1
51.06,1000,1768.0,0,0.0,300.0,1,0,0,1,0,1
51.07,1000,1761.0,0,0.0,300.0,1,0,0,1,0,1
51.08,1000,1754.0,0,0.0,300.0,1,0,0,1,0,1
51.09,1000,1747.0,0,0.0,300.0,1,0,0,1,0,1
51.1,1000,1740.0,0,0.0,300.0,1,0,0,1,0,1
51.11,1000,1733.0,0,0.0,300.0,1,0,0,1,0,1
51.12,1000,1726.0,0,0.0,300.0,1,0,0,1,0,1
51.13,1000,1719.0,0,0.0,300.0,1,0,0,1,0,1
51.14,1000,1712.0,0,0.0,300.0,1,0,0,1,0,1
51.15,1000,1705.0,0,0.0,300.0,1,0,0,1,0,1
51.16,1000,1698.0,0,0.0,300.0,1,0,0,1,0,1
51.17,1000,1691.0,0,0.0,300.0,1,0,0,1,0,1
51.18,1000,1684.0,0,0.0,300.0,1,0,0,1,0,1
51.19,1000,1677.0,0,0.0,300.0,1,0,0,1,0,1
51.2,1000,1670.0,0,0.0,300.0,1,0,0,1,0,1
51.21,1000,1663.0,0,0.0,300.0,1,0,0,1,0,1
51.22,1000,1656.0,0,0.0,300.0,1,0,0,1,0,1
51.23,1000,1649.0,0,0.0,300.0,1,0,0,1,0,1
51.24,1000,1642.0,0,0.0,300.0,1,0,0,1,0,1
51.25,1000,1635.0,0,0.0,300.0,1,0,0,1,0,1
51.26,1000,1628.0,0,0.0,300.0,1,0,0,1,0,1
51.27,1000,1621.0,0,0.0,300.0,1,0,0,1,0,1
51.28,1000,1614.0,0,0.0,300.0,1,0,0,1,0,1
51.29,1000,1607.0,0,0.0,300.0,1,0,0,1,0,1
51.3,1000,1600.0,0,0.0,300.0,1,0,0,1,0,1
51.31,1000,1593.0,0,0.0,300.0,1,0,0,1,0,1
51.32,1000,1586.0,0,0.0,300.0,1,0,0,1,0,1
51.33,1000,1579.0,0,0.0,300.0,1,0,0,1,0,1
51.34,1000,1572.0,0,0.0,300.0,1,0,0,1,0,1
51.35,1000,1565.0,0,0.0,300.0,1,0,0,1,0,1
51.36,1000,1558.0,0,0.0,300.0,1,0,0,1,0,1
51.37,1000,1551.0,0,0.0,300.0,1,0,0,1,0,1
51.38,1000,1544.0,0,0.0,300.0,1,0,0,1,0,1
51.39,1000,1537.0,0,0.0,300.0,1,0,0,1,0,1
51.4,1000,1530.0,0,0.0,300.0,1,0,0,1,0,1
51.41,1000,1523.0,0,0.0,300.0,1,0,0,1,0,1
51.42,1000,1516.0,0,0.0,300.0,1,0,0,1,0,1
51.43,1000,1509.0,0,0.0,300.0,1,0,0,1,0,1
51.44,1000,1502.0,0,0.0,300.0,1,0,0,1,0,1
51.45,1000,1495.0,0,0.0,300.0,1,0,0,1,0,1
51.46,1000,1488.0,0,0.0,300.0,1,0,0,1,0,1
51.47,1000,1481.0,0,0.0,300.0,1,0,0,1,0,1
51.48,1000,1474.0,0,0.0,300.0,1,0,0,1,0,1
51.49,1000,1467.0,0,0.0,300.0,1,0,0,1,0,1
51.5,1000,1460.0,0,0.0,300.0,1,0,0,1,0,1
51.51,1000,1453.0,0,0.0,300.0,1,0,0,1,0,1
51.52,1000,1446.0,0,0.0,300.0,1,0,0,1,0,1
51.53,1000,1439.0,0,0.0,300.0,1,0,0,1,0,1
51.54,1000,1432.0,0,0.0,300.0,1,0,0,1,0,1
51.55,1000,1425.0,0,0.0,300.0,1,0,0,1,0,1
51.56,1000,1418.0,0,0.0,300.0,1,0,0,1,0,1
51.57,1000,1411.0,0,0.0,300.0,1,0,0,1,0,1
51.58,1000,1404.0,0,0.0,300.0,1,0,0,1,0,1
51.59,1000,1397.0,0,0.0,300.0,1,0,0,1,0,1
51.6,1000,1390.0,0,0.0,300.0,1,0,1,1,0,1
51.61,1000,1383.0,0,0.0,300.0,1,0,1,1,0,1
51.62,1000,1376.0,0,0.0,300.0,1,0,1,1,0,1
51.63,1000,1369.0,0,0.0,300.0,1,0,1,1,0,1
51.64,1000,1362.0,0,0.0,300.0,1,0,1,1,0,1
51.65,1000,1355.0,0,0.0,300.0,1,0,1,1,0,1
51.66,1000,1348.0,0,0.0,300.0,1,0,1,1,0,1
51.67,1000,1341.0,0,0.0,300.0,1,0,1,1,0,1
51.68,1000,1334.0,0,0.0,300.0,1,0,1,1,0,1
51.69,1000,1327.0,0,0.0,300.0,1,0,1,1,0,1
51.7,1000,1320.0,0,0.0,300.0,1,0,1,1,0,1
51.71,1000,1313.0,0,0.0,300.0,1,0,1,1,0,1
51.72,1000,1306.0,0,0.0,300.0,1,0,1,1,0,1
51.73,1000,1299.0,0,0.0,300.0,1,0,1,1,0,1
51.74,1000,1292.0,0,0.0,300.0,1,0,1,1,0,1
51.75,1000,1285.0,0,0.0,300.0,1,0,1,1,0,1
51.76,1000,1278.0,0,0.0,300.0,1,0,1,1,0,1
51.77,1000,1271.0,0,0.0,300.0,1,0,1,1,0,1
51.78,1000,1264.0,0,0.0,300.0,1,0,1,1,0,1
51.79,1000,1257.0,0,0.0,300.0,1,0,1,1,0,1
51.8,1000,1250.0,0,0.0,300.0,1,0,1,1,0,1
51.81,1000,1243.16,0,0.0,300.0,1,0,1,1,0,1
51.82,1000,1236.32,0,0.0,300.0,1,0,1,1,0,1
51.83,1000,1229.49,0,0.0,300.0,1,0,1,1,0,1
51.84,1000,1222.65,0,0.0,300.0,1,0,1,1,0,1
51.85,1000,1215.81,0,0.0,300.0,1,0,1,1,0,1
51.86,1000,1208.97,0,0.0,300.0,1,0,1,1,0,1
51.87,1000,1202.13,0,0.0,300.0,1,0,1,1,0,1
51.88,1000,1195.3,0,0.0,300.0,1,0,1,1,0,1
51.89,1000,1188.46,0,0.0,300.0,1,0,1,1,0,1
51.9,1000,1181.62,0,0.0,300.0,1,0,0,1,0,1
51.91,1000,1176.4,0,0.0,300.0,1,0,0,1,0,1
51.92,1000,1171.18,0,0.0,300.0,1,0,0,1,0,1
